StockCode,segment_name,revenue,units,orders,customers,revenue_share,unit_share
22968,High-Value Loyal,2224.0,248,55,44,0.6606071407354601,0.6813186813186813
22968,Low-Value / One-Time,268.65,27,17,16,0.07979860987346284,0.07417582417582418
22969,Growing Repeat,718.8,504,30,30,0.20541838134430726,0.20192307692307693
22969,High-Value Loyal,2310.6,1668,44,39,0.6603223593964335,0.6682692307692307
22969,Low-Value / One-Time,469.79999999999995,324,20,20,0.13425925925925924,0.12980769230769232
22972,Growing Repeat,51.14999999999999,31,7,7,0.16756756756756758,0.16756756756756758
22972,High-Value Loyal,221.09999999999997,134,13,13,0.7243243243243244,0.7243243243243244
22972,Low-Value / One-Time,33.0,20,4,4,0.10810810810810813,0.10810810810810811
22973,Growing Repeat,92.39999999999999,56,7,7,0.35000000000000003,0.35
22973,High-Value Loyal,131.99999999999997,80,8,8,0.5,0.5
22973,Low-Value / One-Time,39.599999999999994,24,2,2,0.15000000000000002,0.15
22974,Growing Repeat,29.699999999999996,18,5,5,0.13846153846153847,0.13846153846153847
22974,High-Value Loyal,168.29999999999998,102,12,10,0.7846153846153846,0.7846153846153846
22974,Low-Value / One-Time,16.5,10,3,3,0.07692307692307693,0.07692307692307693
22975,Growing Repeat,18.75,15,3,3,0.14423076923076922,0.14423076923076922
22975,High-Value Loyal,110.0,88,9,9,0.8461538461538461,0.8461538461538461
22975,Low-Value / One-Time,1.25,1,1,1,0.009615384615384616,0.009615384615384616
22976,Growing Repeat,78.75,63,6,6,0.4632352941176471,0.4632352941176471
22976,High-Value Loyal,91.25,73,7,7,0.5367647058823529,0.5367647058823529
22977,Growing Repeat,6.25,5,4,4,0.047619047619047616,0.047619047619047616
22977,High-Value Loyal,125.0,100,8,8,0.9523809523809523,0.9523809523809523
22983,Growing Repeat,143.22,341,28,27,0.22514619883040934,0.2177522349936143
22983,High-Value Loyal,402.18,1009,44,32,0.632239200150915,0.644316730523627
22983,Low-Value / One-Time,90.72,216,18,18,0.1426146010186757,0.13793103448275862
22984,Growing Repeat,75.6,180,13,11,0.30612244897959184,0.30612244897959184
22984,High-Value Loyal,146.16,348,28,25,0.5918367346938775,0.5918367346938775
22984,Low-Value / One-Time,25.2,60,5,5,0.10204081632653061,0.10204081632653061
22985,Growing Repeat,136.5,325,13,13,0.3282828282828283,0.3282828282828283
22985,High-Value Loyal,226.8,540,21,19,0.5454545454545454,0.5454545454545454
22985,Low-Value / One-Time,52.5,125,5,5,0.12626262626262627,0.12626262626262627
22986,Growing Repeat,178.5,425,16,16,0.25543789353176877,0.2442528735632184
22986,High-Value Loyal,478.3,1215,31,31,0.6844590726960504,0.6982758620689655
22986,Low-Value / One-Time,42.0,100,4,4,0.06010303377218089,0.05747126436781609
22987,Growing Repeat,10.5,25,1,1,0.16666666666666666,0.16666666666666666
22987,High-Value Loyal,31.5,75,3,3,0.5,0.5
22987,Low-Value / One-Time,21.0,50,2,2,0.3333333333333333,0.3333333333333333
22988,Growing Repeat,227.5,182,19,19,0.3204225352112676,0.3204225352112676
22988,High-Value Loyal,448.75,359,23,19,0.6320422535211268,0.6320422535211268
22988,Low-Value / One-Time,33.75,27,4,4,0.04753521126760563,0.04753521126760563
35001B,At-Risk / Churned,3.49,1,1,1,0.0625,0.0625
35001B,Growing Repeat,6.98,2,1,1,0.125,0.125
35001B,High-Value Loyal,45.370000000000005,13,3,3,0.8125,0.8125
35001G,At-Risk / Churned,17.0,4,1,1,0.012357165702323149,0.00819672131147541
35001G,Bulk / Wholesale,364.5,126,5,1,0.26495217049981107,0.2581967213114754
35001G,Growing Repeat,212.4,72,15,13,0.1543918820690257,0.14754098360655737
35001G,High-Value Loyal,769.0699999999999,283,15,11,0.5590309074520978,0.5799180327868853
35001G,Low-Value / One-Time,12.75,3,2,2,0.009267874276742362,0.006147540983606557
35001P,Growing Repeat,3.49,1,1,1,0.5,0.5
35001P,High-Value Loyal,3.49,1,1,1,0.5,0.5
35001W,At-Risk / Churned,20.94,6,4,4,0.009711529542714033,0.008021390374331552
35001W,Bulk / Wholesale,1304.7,474,7,1,0.6050922919951767,0.6336898395721925
35001W,Growing Repeat,329.84000000000003,104,36,34,0.15297282255820424,0.13903743315508021
35001W,High-Value Loyal,441.39000000000004,147,51,30,0.2047073555328819,0.196524064171123
35001W,Low-Value / One-Time,59.330000000000005,17,9,9,0.027516000371023096,0.022727272727272728
35004B,At-Risk / Churned,39.75,15,2,2,0.014150187779221472,0.019255455712451863
35004B,Bulk / Wholesale,55.800000000000004,12,1,1,0.019863659825925993,0.01540436456996149
35004B,Growing Repeat,202.3,62,16,15,0.07201466635815104,0.07958921694480103
35004B,High-Value Loyal,2455.2000000000003,672,52,21,0.8740010323407437,0.8626444159178434
35004B,Low-Value / One-Time,56.1,18,6,6,0.019970453695957853,0.023106546854942234
35004C,At-Risk / Churned,253.3,50,10,10,0.01968272962860795,0.01847063169560399
35004C,Bulk / Wholesale,502.20000000000005,108,4,3,0.039023556334334436,0.03989656446250462
35004C,Growing Repeat,716.5500000000001,135,43,33,0.05567966804334396,0.049870705578130774
35004C,High-Value Loyal,11064.650000000001,2353,122,41,0.8597809490137266,0.8692279275951238
35004C,Low-Value / One-Time,332.45000000000005,61,22,17,0.025833096979987025,0.022534170668636867
35004G,At-Risk / Churned,38.099999999999994,6,3,3,0.04454525259847306,0.02666666666666667
35004G,Growing Repeat,171.45,27,12,9,0.2004536366931288,0.12
35004G,High-Value Loyal,590.61,175,26,17,0.6905215652804247,0.7777777777777778
35004G,Low-Value / One-Time,55.14999999999999,17,4,4,0.06447954542797348,0.07555555555555556
35004P,At-Risk / Churned,16.35,3,1,1,0.0468280108835744,0.03614457831325301
35004P,Growing Repeat,32.7,6,4,4,0.0936560217671488,0.07228915662650602
35004P,High-Value Loyal,283.75,71,14,10,0.8126879564657024,0.8554216867469879
35004P,Low-Value / One-Time,16.35,3,1,1,0.0468280108835744,0.03614457831325301
35004S,At-Risk / Churned,38.099999999999994,6,2,2,0.09809474768280123,0.04411764705882353
35004S,Growing Repeat,86.89999999999999,22,3,3,0.2237384140061792,0.16176470588235295
35004S,High-Value Loyal,263.4,108,11,7,0.6781668383110195,0.7941176470588235
35015,At-Risk / Churned,12.96,216,2,2,0.10465116279069768,0.10465116279069768
35015,Growing Repeat,59.46,991,21,19,0.4801356589147287,0.4801356589147287
35015,High-Value Loyal,50.160000000000004,836,14,13,0.4050387596899225,0.4050387596899225
35015,Low-Value / One-Time,1.26,21,1,1,0.010174418604651162,0.010174418604651164
35051B,At-Risk / Churned,2.52,6,1,1,0.4285714285714286,0.42857142857142855
35051B,Growing Repeat,3.36,8,1,1,0.5714285714285714,0.5714285714285714
35071,At-Risk / Churned,1.7,2,1,1,0.04166666666666667,0.041666666666666664
35071,Growing Repeat,21.25,25,2,2,0.5208333333333334,0.5208333333333334
35071,High-Value Loyal,17.849999999999998,21,2,2,0.4375,0.4375
35085E,At-Risk / Churned,7.5,6,1,1,0.1694915254237288,0.15384615384615385
35085E,Growing Repeat,1.25,1,1,1,0.02824858757062147,0.02564102564102564
35085E,High-Value Loyal,28.0,26,6,4,0.632768361581921,0.6666666666666666
35085E,Low-Value / One-Time,7.5,6,1,1,0.1694915254237288,0.15384615384615385
35095A,At-Risk / Churned,25.2,60,3,3,0.08083400160384924,0.0702576112412178
35095A,Growing Repeat,201.42,591,21,18,0.646094627105052,0.6920374707259953
35095A,High-Value Loyal,64.55,154,17,11,0.20705693664795508,0.18032786885245902
35095A,Low-Value / One-Time,20.580000000000002,49,3,3,0.06601443464314355,0.05737704918032787
35095B,At-Risk / Churned,17.64,42,3,3,0.04577419103718505,0.039660056657223795
35095B,Growing Repeat,242.99999999999997,690,28,25,0.6305628357163245,0.6515580736543909
35095B,High-Value Loyal,112.13,297,18,12,0.29096712250564394,0.2804532577903683
35095B,Low-Value / One-Time,12.6,30,2,2,0.032695850740846466,0.028328611898016998
35096A,At-Risk / Churned,7.5600000000000005,18,2,2,0.032386582701452254,0.024930747922437674
35096A,Growing Repeat,184.29,605,9,9,0.7894872124405603,0.8379501385041551
35096A,High-Value Loyal,40.32,96,7,6,0.17272844107441201,0.1329639889196676
35096A,Low-Value / One-Time,1.26,3,1,1,0.0053977637835753755,0.004155124653739612
35096B,At-Risk / Churned,5.04,12,1,1,0.049108447822274186,0.041666666666666664
35096B,Growing Repeat,73.65,219,13,13,0.7176264250219234,0.7604166666666666
35096B,High-Value Loyal,22.68,54,6,5,0.22098801520023384,0.1875
35096B,Low-Value / One-Time,1.26,3,1,1,0.012277111955568546,0.010416666666666666
35160,At-Risk / Churned,11.049999999999999,13,3,3,0.006961770116680527,0.0059742647058823525
35160,Bulk / Wholesale,1052.6399999999999,1492,7,2,0.6631889317305512,0.6856617647058824
35160,Growing Repeat,97.75,115,14,11,0.061584889493712366,0.05284926470588235
35160,High-Value Loyal,361.2,480,24,13,0.22756482951538523,0.22058823529411764
35160,Low-Value / One-Time,64.6,76,5,4,0.040699579143670776,0.034926470588235295
35233,At-Risk / Churned,7.5,2,2,2,0.16666666666666666,0.16666666666666666
35233,Growing Repeat,15.0,4,2,2,0.3333333333333333,0.3333333333333333
35233,High-Value Loyal,22.5,6,4,4,0.5,0.5
35240,At-Risk / Churned,8.49,1,1,1,0.020833333333333336,0.020833333333333332
35240,Growing Repeat,186.78,22,17,16,0.45833333333333337,0.4583333333333333
35240,High-Value Loyal,135.84,16,12,10,0.33333333333333337,0.3333333333333333
35240,Low-Value / One-Time,76.41,9,8,8,0.1875,0.1875
35241,At-Risk / Churned,4.95,1,1,1,0.005642954856361149,0.005434782608695652
35241,Growing Repeat,222.75000000000003,45,21,21,0.25393296853625175,0.24456521739130435
35241,High-Value Loyal,614.85,131,39,27,0.7009233926128591,0.7119565217391305
35241,Low-Value / One-Time,34.650000000000006,7,5,5,0.039500683994528045,0.03804347826086957
35265,Growing Repeat,27.8,4,3,3,0.8,0.8
35265,Low-Value / One-Time,6.95,1,1,1,0.2,0.2
35271S,Growing Repeat,20.72,80,6,6,0.24613922546923256,0.1932367149758454
35271S,High-Value Loyal,52.06,274,8,7,0.6184366832976954,0.6618357487922706
35271S,Low-Value / One-Time,11.4,60,4,4,0.13542409123307197,0.14492753623188406
35400,At-Risk / Churned,35.8,4,2,2,0.003348235162080769,0.0032336297493936943
35400,Bulk / Wholesale,506.90000000000003,62,3,3,0.04740839116365202,0.050121261115602264
35400,Growing Repeat,3395.5499999999997,389,124,105,0.3175726230336133,0.3144704931285368
35400,High-Value Loyal,5525.9,643,148,84,0.5168159967078805,0.5198059822150364
35400,Low-Value / One-Time,1228.05,139,49,46,0.11485475393277343,0.11236863379143087
35443,At-Risk / Churned,1.7,2,1,1,0.25,0.25
35443,Growing Repeat,3.4,4,1,1,0.5,0.5
35443,High-Value Loyal,0.85,1,1,1,0.125,0.125
35443,Low-Value / One-Time,0.85,1,1,1,0.125,0.125
35471A,At-Risk / Churned,10.0,8,4,4,0.028636884306987402,0.022222222222222223
35471A,Growing Repeat,198.0,216,24,21,0.5670103092783505,0.6
35471A,High-Value Loyal,109.95,111,19,10,0.31486254295532645,0.30833333333333335
35471A,Low-Value / One-Time,31.25,25,7,6,0.08949026345933563,0.06944444444444445
35471D,At-Risk / Churned,40.0,32,6,6,0.10223642172523961,0.10223642172523961
35471D,Growing Repeat,157.5,126,29,25,0.402555910543131,0.402555910543131
35471D,High-Value Loyal,153.75,123,26,16,0.3929712460063898,0.3929712460063898
35471D,Low-Value / One-Time,40.0,32,10,9,0.10223642172523961,0.10223642172523961
35537,At-Risk / Churned,2.52,6,1,1,0.46153846153846156,0.46153846153846156
35537,High-Value Loyal,0.84,2,1,1,0.15384615384615385,0.15384615384615385
35537,Low-Value / One-Time,2.1,5,1,1,0.38461538461538464,0.38461538461538464
35591T,Growing Repeat,8.75,7,2,2,0.4666666666666667,0.4666666666666667
35591T,High-Value Loyal,6.25,5,2,2,0.3333333333333333,0.3333333333333333
35591T,Low-Value / One-Time,3.75,3,2,2,0.2,0.2
35594,At-Risk / Churned,0.42,1,1,1,0.006944444444444444,0.006944444444444444
35594,Growing Repeat,33.18,79,10,9,0.548611111111111,0.5486111111111112
35594,High-Value Loyal,19.32,46,8,6,0.3194444444444444,0.3194444444444444
35594,Low-Value / One-Time,7.5600000000000005,18,2,2,0.125,0.125
35596,Growing Repeat,5.949999999999999,7,2,2,0.24137931034482757,0.2413793103448276
35596,High-Value Loyal,18.7,22,2,2,0.7586206896551724,0.7586206896551724
35597A,High-Value Loyal,7.5,6,1,1,0.6,0.6
35597A,Low-Value / One-Time,5.0,4,3,3,0.4,0.4
35597B,Growing Repeat,2.5,2,2,2,0.1111111111111111,0.1111111111111111
35597B,High-Value Loyal,18.75,15,3,3,0.8333333333333334,0.8333333333333334
35597B,Low-Value / One-Time,1.25,1,1,1,0.05555555555555555,0.05555555555555555
35597D,Growing Repeat,3.9000000000000004,6,3,3,0.5,0.5
35597D,High-Value Loyal,3.25,5,1,1,0.41666666666666663,0.4166666666666667
35597D,Low-Value / One-Time,0.65,1,1,1,0.08333333333333333,0.08333333333333333
35598A,At-Risk / Churned,2.95,1,1,1,1.0,1.0
35598B,At-Risk / Churned,2.95,1,1,1,0.0075738125802310655,0.0025380710659898475
35598B,Growing Repeat,123.50000000000001,98,9,8,0.3170731707317074,0.24873096446700507
35598B,High-Value Loyal,235.65,267,15,10,0.6050064184852375,0.6776649746192893
35598B,Low-Value / One-Time,27.400000000000002,28,4,4,0.07034659820282414,0.07106598984771574
35598C,High-Value Loyal,2.95,1,1,1,1.0,1.0
35598D,Growing Repeat,124.85000000000001,169,9,9,0.18286341999267666,0.16782522343594836
35598D,High-Value Loyal,522.95,787,18,13,0.7659465397290369,0.7815292949354519
35598D,Low-Value / One-Time,34.95,51,3,3,0.05119004027828634,0.0506454816285998
35599B,Growing Repeat,103.98,14,2,2,0.3202143385070214,0.35
35599B,High-Value Loyal,220.74,26,13,7,0.6797856614929786,0.65
35599D,Growing Repeat,61.95000000000001,21,4,4,0.15441176470588236,0.15441176470588236
35599D,High-Value Loyal,250.75000000000003,85,14,4,0.625,0.625
35599D,Low-Value / One-Time,88.5,30,2,2,0.2205882352941176,0.22058823529411764
35600D,Growing Repeat,155.95000000000002,41,3,3,0.32762605042016807,0.29285714285714287
35600D,High-Value Loyal,310.1,98,8,7,0.6514705882352941,0.7
35600D,Low-Value / One-Time,9.95,1,1,1,0.02090336134453781,0.007142857142857143
35603B,High-Value Loyal,20.16,48,1,1,1.0,1.0
35603C,Growing Repeat,18.06,43,10,10,0.3839285714285714,0.5375
35603C,High-Value Loyal,26.88,32,9,6,0.5714285714285714,0.4
35603C,Low-Value / One-Time,2.0999999999999996,5,3,3,0.04464285714285714,0.0625
35607A,At-Risk / Churned,0.9500000000000001,5,2,2,0.009560229445506692,0.009560229445506692
35607A,Growing Repeat,41.42,218,10,10,0.4168260038240918,0.4168260038240918
35607A,High-Value Loyal,47.31,249,11,10,0.47609942638623326,0.47609942638623326
35607A,Low-Value / One-Time,9.690000000000001,51,4,4,0.09751434034416827,0.09751434034416825
35607B,At-Risk / Churned,4.5600000000000005,24,1,1,0.1121495327102804,0.11214953271028037
35607B,Growing Repeat,0.19,1,1,1,0.004672897196261683,0.004672897196261682
35607B,High-Value Loyal,32.87,173,5,4,0.8084112149532711,0.8084112149532711
35607B,Low-Value / One-Time,3.04,16,2,2,0.07476635514018692,0.07476635514018691
35609A,Growing Repeat,47.230000000000004,243,11,11,0.574644117289208,0.5690866510538641
35609A,High-Value Loyal,24.700000000000003,130,5,4,0.30052317800219003,0.3044496487119438
35609A,Low-Value / One-Time,10.260000000000002,54,2,2,0.12483270470860203,0.12646370023419204
35610A,Growing Repeat,50.16,72,4,4,0.6056508089833373,0.5538461538461539
35610A,High-Value Loyal,32.66,58,3,3,0.39434919101666266,0.4461538461538462
35610B,At-Risk / Churned,10.0,8,1,1,0.08766546857192953,0.05161290322580645
35610B,Growing Repeat,45.16,68,4,4,0.3958972560708337,0.43870967741935485
35610B,High-Value Loyal,37.66,62,5,5,0.33014815464188657,0.4
35610B,Low-Value / One-Time,21.25,17,2,2,0.18628912071535023,0.10967741935483871
35610C,Growing Repeat,7.5,6,1,1,0.1708039171031656,0.08955223880597014
35610C,High-Value Loyal,36.41,61,4,4,0.8291960828968344,0.9104477611940298
35611B,High-Value Loyal,18.240000000000002,48,1,1,0.8135593220338984,0.8135593220338984
35611B,Low-Value / One-Time,4.18,11,1,1,0.18644067796610167,0.1864406779661017
35633B,At-Risk / Churned,0.19,1,1,1,0.007692307692307693,0.007692307692307693
35633B,Growing Repeat,2.66,14,4,4,0.1076923076923077,0.1076923076923077
35633B,High-Value Loyal,19.95,105,6,6,0.8076923076923077,0.8076923076923077
35633B,Low-Value / One-Time,1.9,10,1,1,0.07692307692307693,0.07692307692307693
35637A,At-Risk / Churned,41.65,7,4,4,0.04694280078895464,0.018666666666666668
35637A,Growing Repeat,142.4,32,8,7,0.16049591434206822,0.08533333333333333
35637A,High-Value Loyal,691.3,334,8,7,0.779149056072133,0.8906666666666667
35637A,Low-Value / One-Time,11.9,2,1,1,0.013412228796844184,0.005333333333333333
35637C,At-Risk / Churned,11.9,2,1,1,0.0564650059311981,0.028985507246376812
35637C,Growing Repeat,65.45,11,4,4,0.3105575326215896,0.15942028985507245
35637C,High-Value Loyal,133.4,56,4,3,0.6329774614472123,0.8115942028985508
35638A,High-Value Loyal,5.95,1,1,1,1.0,1.0
35638B,At-Risk / Churned,5.95,1,1,1,0.03740961961647281,0.01694915254237288
35638B,Growing Repeat,23.8,4,1,1,0.14963847846589123,0.06779661016949153
35638B,High-Value Loyal,93.6,48,1,1,0.5884941842187991,0.8135593220338984
35638B,Low-Value / One-Time,35.7,6,1,1,0.22445771769883685,0.1016949152542373
35644,Growing Repeat,17.549999999999997,9,2,2,0.35999999999999993,0.36
35644,High-Value Loyal,25.35,13,3,2,0.52,0.52
35644,Low-Value / One-Time,5.85,3,2,2,0.12,0.12
35645,Growing Repeat,114.75,27,12,11,0.574468085106383,0.574468085106383
35645,High-Value Loyal,68.0,16,8,4,0.3404255319148936,0.3404255319148936
35645,Low-Value / One-Time,17.0,4,1,1,0.0851063829787234,0.0851063829787234
35646,At-Risk / Churned,8.5,2,1,1,0.08333333333333333,0.08333333333333333
35646,Growing Repeat,12.75,3,2,2,0.125,0.125
35646,High-Value Loyal,80.75,19,5,4,0.7916666666666666,0.7916666666666666
35647,Growing Repeat,2.5,2,2,2,0.003929273084479371,0.00390625
35647,High-Value Loyal,600.0,483,35,12,0.9430255402750491,0.943359375
35647,Low-Value / One-Time,33.75,27,4,4,0.05304518664047151,0.052734375
35648,Growing Repeat,109.15000000000002,37,4,4,0.5522388059701493,0.5522388059701493
35648,High-Value Loyal,38.35000000000001,13,2,2,0.19402985074626866,0.19402985074626866
35648,Low-Value / One-Time,50.150000000000006,17,3,3,0.2537313432835821,0.2537313432835821
35649,Bulk / Wholesale,1036.8,1728,1,1,0.9062937062937062,0.9818181818181818
35649,Growing Repeat,63.650000000000006,19,7,7,0.055638111888111894,0.010795454545454546
35649,High-Value Loyal,20.1,6,4,4,0.01756993006993007,0.003409090909090909
35649,Low-Value / One-Time,23.450000000000003,7,3,3,0.02049825174825175,0.003977272727272727
35650,Growing Repeat,4.95,1,1,1,0.5,0.5
35650,High-Value Loyal,4.95,1,1,1,0.5,0.5
35651,Growing Repeat,7.95,1,1,1,0.14285714285714288,0.14285714285714285
35651,High-Value Loyal,7.95,1,1,1,0.14285714285714288,0.14285714285714285
35651,Low-Value / One-Time,39.75,5,2,2,0.7142857142857143,0.7142857142857143
35652,At-Risk / Churned,8.0,16,1,1,0.37209302325581395,0.8888888888888888
35652,Growing Repeat,13.5,2,1,1,0.627906976744186,0.1111111111111111
35653,At-Risk / Churned,61.95,21,5,4,0.14893617021276595,0.14893617021276595
35653,Growing Repeat,165.20000000000002,56,18,17,0.3971631205673759,0.3971631205673759
35653,High-Value Loyal,156.35000000000002,53,13,8,0.375886524822695,0.375886524822695
35653,Low-Value / One-Time,32.45,11,4,4,0.07801418439716312,0.07801418439716312
35654,At-Risk / Churned,4.95,1,1,1,0.08333333333333333,0.08333333333333333
35654,Growing Repeat,39.6,8,2,1,0.6666666666666666,0.6666666666666666
35654,High-Value Loyal,14.850000000000001,3,2,2,0.25,0.25
35751C,Growing Repeat,3.61,19,1,1,0.28628072957969863,0.6129032258064516
35751C,High-Value Loyal,9.0,12,1,1,0.7137192704203014,0.3870967741935484
35751D,Growing Repeat,5.32,28,1,1,1.0,1.0
35793,At-Risk / Churned,20.4,24,1,1,0.11720769893708703,0.2376237623762376
35793,Growing Repeat,88.75,55,4,4,0.5099109451307096,0.5445544554455446
35793,High-Value Loyal,64.9,22,3,2,0.3728813559322034,0.21782178217821782
35809A,At-Risk / Churned,2.1,1,1,1,0.0022734654108476776,0.0015408320493066256
35809A,Growing Repeat,324.78000000000003,183,20,16,0.3516076648262423,0.28197226502311246
35809A,High-Value Loyal,543.66,435,47,22,0.5885677167911659,0.6702619414483821
35809A,Low-Value / One-Time,53.160000000000004,30,2,2,0.057551152971744075,0.046224961479198766
35809B,At-Risk / Churned,2.1,1,1,1,0.0136986301369863,0.0136986301369863
35809B,Growing Repeat,54.6,26,7,7,0.3561643835616438,0.3561643835616438
35809B,High-Value Loyal,94.50000000000001,45,10,10,0.6164383561643836,0.6164383561643836
35809B,Low-Value / One-Time,2.1,1,1,1,0.0136986301369863,0.0136986301369863
35810A,Growing Repeat,270.18,157,12,8,0.36660424977611333,0.3048543689320388
35810A,High-Value Loyal,429.0,340,38,18,0.5821053488561426,0.6601941747572816
35810A,Low-Value / One-Time,37.800000000000004,18,2,2,0.05129040136774404,0.03495145631067961
35810B,Growing Repeat,94.2,52,12,12,0.32139201637666326,0.32298136645962733
35810B,High-Value Loyal,182.10000000000002,101,15,13,0.6212896622313204,0.6273291925465838
35810B,Low-Value / One-Time,16.8,8,3,3,0.057318321392016376,0.049689440993788817
35811A,Growing Repeat,259.68,152,12,8,0.4465077891261735,0.3887468030690537
35811A,High-Value Loyal,303.0,230,33,14,0.5209945321365934,0.5882352941176471
35811A,Low-Value / One-Time,18.900000000000002,9,2,2,0.032497678737233054,0.023017902813299233
35815B,Growing Repeat,18.240000000000002,48,1,1,0.5161290322580645,0.5161290322580645
35815B,High-Value Loyal,17.1,45,1,1,0.4838709677419355,0.4838709677419355
35815P,Growing Repeat,12.6,6,2,2,1.0,1.0
35816B,High-Value Loyal,52.93,137,2,2,1.0,1.0
35816P,Growing Repeat,36.99,63,3,3,0.3883872322553549,0.29439252336448596
35816P,High-Value Loyal,58.25,151,2,2,0.611612767744645,0.705607476635514
35817B,Growing Repeat,2.55,1,1,1,0.045430251202565476,0.007042253521126761
35817B,High-Value Loyal,53.58,141,1,1,0.9545697487974346,0.9929577464788732
35817P,Growing Repeat,77.28,112,5,5,0.4138817480719794,0.28
35817P,High-Value Loyal,109.44,288,3,2,0.5861182519280206,0.72
35818B,Growing Repeat,74.52,156,3,3,0.47586206896551725,0.41935483870967744
35818B,High-Value Loyal,82.08,216,2,2,0.5241379310344828,0.5806451612903226
35818P,Growing Repeat,27.36,72,1,1,0.25,0.25
35818P,High-Value Loyal,82.08,216,2,2,0.75,0.75
35819B,Growing Repeat,23.75,19,3,3,0.29281223030452475,0.16521739130434782
35819B,High-Value Loyal,27.36,72,1,1,0.33731968931081246,0.6260869565217392
35819B,Low-Value / One-Time,30.0,24,3,3,0.3698680803846628,0.20869565217391303
35821B,Growing Repeat,13.68,36,1,1,0.24,0.24
35821B,High-Value Loyal,43.32,114,2,2,0.76,0.76
35821P,High-Value Loyal,2.95,1,1,1,0.5,0.5
35821P,Low-Value / One-Time,2.95,1,1,1,0.5,0.5
35822B,High-Value Loyal,87.02,229,1,1,1.0,1.0
35822P,High-Value Loyal,43.32,114,1,1,1.0,1.0
35823P,At-Risk / Churned,2.95,1,1,1,0.5,0.5
35823P,Growing Repeat,2.95,1,1,1,0.5,0.5
35824B,Growing Repeat,13.68,36,1,1,0.06831119544592029,0.0683111954459203
35824B,High-Value Loyal,186.58,491,4,3,0.9316888045540797,0.9316888045540797
35824C,Growing Repeat,15.17,37,2,2,0.12960273387441265,0.1574468085106383
35824C,High-Value Loyal,88.19999999999999,162,5,5,0.7535241349850491,0.6893617021276596
35824C,Low-Value / One-Time,13.68,36,1,1,0.11687313114053825,0.15319148936170213
35824P,High-Value Loyal,136.44,324,3,2,1.0,1.0
35832,Growing Repeat,1643.4500000000003,551,61,57,0.32857499875043733,0.3262285375962108
35832,High-Value Loyal,2827.3,958,82,56,0.5652621582446143,0.5671995263469508
35832,Low-Value / One-Time,531.0000000000001,180,19,19,0.10616284300494827,0.10657193605683836
35833G,At-Risk / Churned,1.25,1,1,1,0.006313131313131313,0.007936507936507936
35833G,Growing Repeat,89.9,46,10,9,0.4540404040404041,0.36507936507936506
35833G,High-Value Loyal,66.85,47,12,7,0.3376262626262626,0.373015873015873
35833G,Low-Value / One-Time,40.0,32,6,6,0.20202020202020202,0.25396825396825395
35833P,At-Risk / Churned,1.25,1,1,1,0.006273525721455458,0.007874015748031496
35833P,Growing Repeat,109.9,62,16,15,0.5515683814303639,0.4881889763779528
35833P,High-Value Loyal,78.1,56,13,8,0.39196988707653696,0.4409448818897638
35833P,Low-Value / One-Time,10.0,8,3,3,0.050188205771643665,0.06299212598425197
35837,High-Value Loyal,1.7,2,1,1,1.0,1.0
35838A,Growing Repeat,31.45,37,8,8,0.17708333333333334,0.21511627906976744
35838A,High-Value Loyal,87.5,66,7,7,0.49268018018018017,0.38372093023255816
35838A,Low-Value / One-Time,58.65,69,3,3,0.3302364864864865,0.4011627906976744
35838B,At-Risk / Churned,0.85,1,1,1,0.010309278350515464,0.010309278350515464
35838B,Growing Repeat,53.55,63,11,11,0.6494845360824741,0.6494845360824743
35838B,High-Value Loyal,18.7,22,7,6,0.22680412371134018,0.2268041237113402
35838B,Low-Value / One-Time,9.35,11,3,3,0.11340206185567009,0.1134020618556701
35840,Growing Repeat,35.699999999999996,18,2,2,0.7000000000000001,0.5
35840,High-Value Loyal,15.299999999999999,18,3,3,0.30000000000000004,0.5
35909A,Growing Repeat,17.700000000000003,6,1,1,0.5,0.5
35909A,High-Value Loyal,17.700000000000003,6,1,1,0.5,0.5
35909B,Growing Repeat,11.8,4,2,2,0.5,0.5
35909B,High-Value Loyal,11.8,4,2,2,0.5,0.5
35910A,At-Risk / Churned,25.349999999999998,13,3,3,0.40625,0.40625
35910A,Growing Repeat,25.349999999999998,13,3,3,0.40625,0.40625
35910A,High-Value Loyal,11.7,6,2,2,0.18750000000000003,0.1875
35910B,At-Risk / Churned,15.6,8,2,2,0.5714285714285715,0.5714285714285714
35910B,High-Value Loyal,11.7,6,1,1,0.4285714285714286,0.42857142857142855
35911A,At-Risk / Churned,16.8,8,3,3,0.14285714285714288,0.14285714285714285
35911A,Growing Repeat,42.0,20,6,6,0.35714285714285715,0.35714285714285715
35911A,High-Value Loyal,33.6,16,5,5,0.28571428571428575,0.2857142857142857
35911A,Low-Value / One-Time,25.200000000000003,12,2,2,0.21428571428571433,0.21428571428571427
35911B,Growing Repeat,42.00000000000001,20,5,5,0.5,0.5
35911B,High-Value Loyal,39.900000000000006,19,3,3,0.475,0.475
35911B,Low-Value / One-Time,2.1,1,1,1,0.024999999999999998,0.025
35912B,At-Risk / Churned,30.0,24,2,2,0.6666666666666666,0.6666666666666666
35912B,Growing Repeat,8.75,7,4,4,0.19444444444444445,0.19444444444444445
35912B,High-Value Loyal,5.0,4,1,1,0.1111111111111111,0.1111111111111111
35912B,Low-Value / One-Time,1.25,1,1,1,0.027777777777777776,0.027777777777777776
