CustomerID,segment_name
15030.0,Growing Repeat
15031.0,Growing Repeat
15032.0,High-Value Loyal
15034.0,High-Value Loyal
15037.0,Low-Value / One-Time
15038.0,Growing Repeat
15039.0,High-Value Loyal
15040.0,At-Risk / Churned
15041.0,Low-Value / One-Time
15042.0,Bulk / Wholesale
15043.0,Growing Repeat
15044.0,High-Value Loyal
15046.0,Growing Repeat
15048.0,Low-Value / One-Time
15050.0,Growing Repeat
15051.0,Growing Repeat
15055.0,Low-Value / One-Time
15056.0,At-Risk / Churned
15057.0,Growing Repeat
15058.0,Growing Repeat
15059.0,Growing Repeat
15061.0,High-Value Loyal
15062.0,Growing Repeat
15064.0,Growing Repeat
15065.0,Low-Value / One-Time
15067.0,Growing Repeat
15068.0,Growing Repeat
15070.0,Growing Repeat
15071.0,Low-Value / One-Time
15072.0,Low-Value / One-Time
15073.0,Growing Repeat
15074.0,Growing Repeat
15076.0,Low-Value / One-Time
15077.0,Bulk / Wholesale
15078.0,High-Value Loyal
15079.0,High-Value Loyal
15080.0,Low-Value / One-Time
15081.0,Growing Repeat
15082.0,At-Risk / Churned
15084.0,Growing Repeat
15085.0,At-Risk / Churned
15086.0,At-Risk / Churned
15091.0,At-Risk / Churned
15092.0,Low-Value / One-Time
15093.0,High-Value Loyal
15094.0,Low-Value / One-Time
15095.0,Growing Repeat
15097.0,At-Risk / Churned
15100.0,Bulk / Wholesale
15101.0,Growing Repeat
15102.0,Low-Value / One-Time
15105.0,Growing Repeat
15107.0,Low-Value / One-Time
15109.0,At-Risk / Churned
15110.0,Low-Value / One-Time
15111.0,Growing Repeat
15112.0,At-Risk / Churned
15114.0,Growing Repeat
15115.0,At-Risk / Churned
15117.0,Growing Repeat
15122.0,High-Value Loyal
15123.0,Growing Repeat
15124.0,Low-Value / One-Time
15125.0,High-Value Loyal
15126.0,Low-Value / One-Time
15127.0,Low-Value / One-Time
15128.0,Low-Value / One-Time
15129.0,High-Value Loyal
15131.0,Low-Value / One-Time
15133.0,Low-Value / One-Time
15134.0,Low-Value / One-Time
15135.0,At-Risk / Churned
15137.0,Growing Repeat
15138.0,Low-Value / One-Time
15140.0,Low-Value / One-Time
15141.0,Growing Repeat
15142.0,Growing Repeat
15143.0,Low-Value / One-Time
15144.0,High-Value Loyal
15149.0,Growing Repeat
15150.0,Growing Repeat
15151.0,Growing Repeat
15152.0,At-Risk / Churned
15154.0,Growing Repeat
15155.0,Low-Value / One-Time
15157.0,Growing Repeat
15158.0,Low-Value / One-Time
15159.0,High-Value Loyal
15160.0,Low-Value / One-Time
15161.0,Low-Value / One-Time
15162.0,At-Risk / Churned
15164.0,Growing Repeat
15165.0,Low-Value / One-Time
15166.0,Low-Value / One-Time
15167.0,Growing Repeat
15169.0,Low-Value / One-Time
15170.0,Low-Value / One-Time
15173.0,Growing Repeat
15174.0,Low-Value / One-Time
15176.0,At-Risk / Churned
15177.0,Low-Value / One-Time
15179.0,High-Value Loyal
15180.0,Growing Repeat
15181.0,Bulk / Wholesale
15182.0,Growing Repeat
15183.0,Growing Repeat
15184.0,Low-Value / One-Time
15186.0,Growing Repeat
15188.0,At-Risk / Churned
15189.0,Growing Repeat
15190.0,Growing Repeat
15191.0,Low-Value / One-Time
15192.0,Growing Repeat
15194.0,High-Value Loyal
15196.0,Low-Value / One-Time
15197.0,Growing Repeat
15198.0,Low-Value / One-Time
15199.0,Growing Repeat
15200.0,Low-Value / One-Time
15201.0,Low-Value / One-Time
15202.0,Bulk / Wholesale
15203.0,High-Value Loyal
15207.0,Growing Repeat
15208.0,Low-Value / One-Time
15209.0,At-Risk / Churned
15210.0,Growing Repeat
15211.0,Low-Value / One-Time
15212.0,Low-Value / One-Time
15215.0,Growing Repeat
15216.0,At-Risk / Churned
15217.0,At-Risk / Churned
15218.0,High-Value Loyal
15219.0,At-Risk / Churned
15221.0,Growing Repeat
15222.0,High-Value Loyal
15223.0,At-Risk / Churned
15224.0,Low-Value / One-Time
15227.0,Growing Repeat
15228.0,Growing Repeat
15229.0,At-Risk / Churned
15231.0,At-Risk / Churned
15233.0,Bulk / Wholesale
15235.0,Growing Repeat
15240.0,High-Value Loyal
15241.0,Growing Repeat
15242.0,Bulk / Wholesale
15243.0,Low-Value / One-Time
15244.0,At-Risk / Churned
15245.0,Growing Repeat
15246.0,At-Risk / Churned
15247.0,Bulk / Wholesale
15248.0,Growing Repeat
15249.0,Growing Repeat
15250.0,At-Risk / Churned
15251.0,High-Value Loyal
15252.0,Growing Repeat
15253.0,Growing Repeat
15254.0,Growing Repeat
15255.0,High-Value Loyal
15256.0,At-Risk / Churned
15257.0,Bulk / Wholesale
15259.0,Growing Repeat
15260.0,High-Value Loyal
15261.0,Growing Repeat
15262.0,Low-Value / One-Time
15264.0,Low-Value / One-Time
15265.0,Growing Repeat
15266.0,Growing Repeat
15268.0,Growing Repeat
15269.0,Growing Repeat
15270.0,High-Value Loyal
15271.0,Growing Repeat
15272.0,Growing Repeat
15273.0,Bulk / Wholesale
15276.0,Growing Repeat
15277.0,Low-Value / One-Time
15278.0,Growing Repeat
15279.0,Growing Repeat
15280.0,Low-Value / One-Time
15281.0,High-Value Loyal
15282.0,At-Risk / Churned
15283.0,Low-Value / One-Time
15284.0,At-Risk / Churned
15285.0,Low-Value / One-Time
15287.0,Low-Value / One-Time
15288.0,Growing Repeat
15289.0,Growing Repeat
15290.0,High-Value Loyal
15291.0,High-Value Loyal
15293.0,At-Risk / Churned
15294.0,Low-Value / One-Time
15295.0,At-Risk / Churned
15296.0,High-Value Loyal
15298.0,High-Value Loyal
15299.0,Bulk / Wholesale
15301.0,Growing Repeat
15302.0,At-Risk / Churned
15303.0,At-Risk / Churned
15304.0,Low-Value / One-Time
15305.0,At-Risk / Churned
15306.0,Growing Repeat
15309.0,Growing Repeat
15310.0,Growing Repeat
15311.0,High-Value Loyal
15312.0,Growing Repeat
15314.0,Low-Value / One-Time
15317.0,At-Risk / Churned
15321.0,High-Value Loyal
15322.0,Low-Value / One-Time
15323.0,At-Risk / Churned
15324.0,At-Risk / Churned
15325.0,Growing Repeat
15326.0,Growing Repeat
15328.0,Low-Value / One-Time
15329.0,Growing Repeat
15331.0,Growing Repeat
15332.0,High-Value Loyal
15336.0,Low-Value / One-Time
15337.0,Low-Value / One-Time
15338.0,At-Risk / Churned
15339.0,Growing Repeat
15340.0,At-Risk / Churned
15341.0,Bulk / Wholesale
15346.0,Low-Value / One-Time
15347.0,Growing Repeat
15350.0,Low-Value / One-Time
15351.0,Growing Repeat
15352.0,At-Risk / Churned
15353.0,Growing Repeat
15354.0,Bulk / Wholesale
15356.0,Growing Repeat
15358.0,High-Value Loyal
15359.0,At-Risk / Churned
15361.0,Bulk / Wholesale
15362.0,Low-Value / One-Time
15363.0,Low-Value / One-Time
15365.0,Growing Repeat
15366.0,Growing Repeat
15367.0,High-Value Loyal
15368.0,Bulk / Wholesale
15369.0,High-Value Loyal
15370.0,Growing Repeat
15371.0,At-Risk / Churned
15372.0,High-Value Loyal
15373.0,Growing Repeat
15374.0,At-Risk / Churned
15375.0,At-Risk / Churned
15377.0,Growing Repeat
15378.0,Bulk / Wholesale
15379.0,Growing Repeat
15380.0,Bulk / Wholesale
15381.0,Growing Repeat
15382.0,High-Value Loyal
15384.0,Growing Repeat
15385.0,Bulk / Wholesale
15387.0,Low-Value / One-Time
15389.0,Bulk / Wholesale
15390.0,Growing Repeat
15391.0,At-Risk / Churned
15392.0,Growing Repeat
15393.0,At-Risk / Churned
15394.0,High-Value Loyal
15396.0,Bulk / Wholesale
15400.0,Low-Value / One-Time
15401.0,Low-Value / One-Time
15402.0,Growing Repeat
15403.0,Bulk / Wholesale
15404.0,Low-Value / One-Time
15405.0,At-Risk / Churned
15406.0,Low-Value / One-Time
15409.0,At-Risk / Churned
15410.0,Growing Repeat
15413.0,Bulk / Wholesale
15416.0,Low-Value / One-Time
15418.0,Low-Value / One-Time
15420.0,Growing Repeat
15421.0,Growing Repeat
15422.0,Growing Repeat
15423.0,At-Risk / Churned
15424.0,Low-Value / One-Time
15425.0,Growing Repeat
15426.0,Growing Repeat
15428.0,Low-Value / One-Time
15430.0,Growing Repeat
15431.0,Bulk / Wholesale
15432.0,At-Risk / Churned
15434.0,Growing Repeat
15437.0,At-Risk / Churned
15439.0,Growing Repeat
15441.0,Growing Repeat
15443.0,Growing Repeat
15445.0,At-Risk / Churned
15446.0,Low-Value / One-Time
15447.0,Low-Value / One-Time
15448.0,At-Risk / Churned
15451.0,Low-Value / One-Time
15452.0,Growing Repeat
15454.0,At-Risk / Churned
15455.0,At-Risk / Churned
15456.0,Growing Repeat
15458.0,Bulk / Wholesale
15459.0,Low-Value / One-Time
15461.0,Bulk / Wholesale
15462.0,Low-Value / One-Time
15465.0,High-Value Loyal
15466.0,Growing Repeat
15468.0,Growing Repeat
15469.0,Low-Value / One-Time
15470.0,At-Risk / Churned
15471.0,Growing Repeat
15473.0,Bulk / Wholesale
15474.0,At-Risk / Churned
15476.0,Growing Repeat
15477.0,Bulk / Wholesale
15478.0,At-Risk / Churned
15479.0,At-Risk / Churned
15480.0,High-Value Loyal
15481.0,Growing Repeat
15482.0,High-Value Loyal
15483.0,Growing Repeat
15484.0,Growing Repeat
15485.0,Growing Repeat
15486.0,Bulk / Wholesale
15487.0,At-Risk / Churned
15488.0,Low-Value / One-Time
15489.0,Growing Repeat
15490.0,Low-Value / One-Time
15493.0,Growing Repeat
15494.0,Growing Repeat
15495.0,Low-Value / One-Time
15496.0,At-Risk / Churned
15497.0,High-Value Loyal
15498.0,High-Value Loyal
15499.0,At-Risk / Churned
15501.0,Low-Value / One-Time
15502.0,Growing Repeat
15503.0,At-Risk / Churned
15504.0,Low-Value / One-Time
15506.0,Growing Repeat
15509.0,Low-Value / One-Time
15512.0,Low-Value / One-Time
15513.0,High-Value Loyal
15514.0,Growing Repeat
15515.0,Low-Value / One-Time
15518.0,Growing Repeat
15519.0,Low-Value / One-Time
15521.0,High-Value Loyal
15523.0,High-Value Loyal
15524.0,At-Risk / Churned
15525.0,Low-Value / One-Time
15527.0,High-Value Loyal
15529.0,Growing Repeat
15530.0,Low-Value / One-Time
15532.0,Growing Repeat
15534.0,At-Risk / Churned
15535.0,Low-Value / One-Time
15536.0,Low-Value / One-Time
15538.0,Bulk / Wholesale
15540.0,Low-Value / One-Time
15542.0,Growing Repeat
15543.0,Low-Value / One-Time
15544.0,High-Value Loyal
15545.0,Low-Value / One-Time
15546.0,Bulk / Wholesale
15547.0,High-Value Loyal
15548.0,At-Risk / Churned
15549.0,Growing Repeat
15550.0,Growing Repeat
15551.0,Growing Repeat
15552.0,At-Risk / Churned
15555.0,High-Value Loyal
15558.0,At-Risk / Churned
15559.0,Growing Repeat
15560.0,Low-Value / One-Time
15561.0,Growing Repeat
15562.0,Low-Value / One-Time
15563.0,Growing Repeat
15564.0,Low-Value / One-Time
15566.0,Low-Value / One-Time
15569.0,Growing Repeat
15570.0,High-Value Loyal
15571.0,High-Value Loyal
15572.0,Growing Repeat
15573.0,At-Risk / Churned
15574.0,Growing Repeat
15575.0,At-Risk / Churned
15577.0,At-Risk / Churned
15579.0,Growing Repeat
15580.0,Growing Repeat
15581.0,High-Value Loyal
15583.0,Low-Value / One-Time
15584.0,Low-Value / One-Time
15586.0,Growing Repeat
15587.0,Bulk / Wholesale
15588.0,Bulk / Wholesale
15590.0,Growing Repeat
15591.0,At-Risk / Churned
15595.0,Bulk / Wholesale
15596.0,Growing Repeat
15597.0,At-Risk / Churned
15598.0,Low-Value / One-Time
15599.0,Low-Value / One-Time
15600.0,Growing Repeat
15601.0,High-Value Loyal
15602.0,Growing Repeat
15603.0,At-Risk / Churned
15605.0,Growing Repeat
15606.0,Growing Repeat
15607.0,Growing Repeat
15608.0,Low-Value / One-Time
15611.0,Growing Repeat
15613.0,At-Risk / Churned
15614.0,Growing Repeat
15615.0,High-Value Loyal
15616.0,Low-Value / One-Time
15617.0,Growing Repeat
15620.0,Low-Value / One-Time
15622.0,High-Value Loyal
15623.0,Growing Repeat
15625.0,Growing Repeat
15626.0,Low-Value / One-Time
15627.0,Low-Value / One-Time
15628.0,High-Value Loyal
15629.0,Growing Repeat
15630.0,At-Risk / Churned
15631.0,At-Risk / Churned
15633.0,High-Value Loyal
15634.0,Low-Value / One-Time
15635.0,Low-Value / One-Time
15636.0,Low-Value / One-Time
15637.0,Growing Repeat
15638.0,Growing Repeat
15639.0,Growing Repeat
15640.0,High-Value Loyal
15641.0,High-Value Loyal
15642.0,At-Risk / Churned
15645.0,Low-Value / One-Time
15646.0,Growing Repeat
15647.0,Low-Value / One-Time
15649.0,Bulk / Wholesale
15650.0,Low-Value / One-Time
15651.0,Low-Value / One-Time
15652.0,Growing Repeat
15658.0,Growing Repeat
15659.0,Low-Value / One-Time
15660.0,Growing Repeat
15661.0,Growing Repeat
15662.0,At-Risk / Churned
15664.0,Growing Repeat
15665.0,Growing Repeat
15666.0,Growing Repeat
15670.0,At-Risk / Churned
15672.0,At-Risk / Churned
15673.0,Growing Repeat
15674.0,High-Value Loyal
15675.0,Low-Value / One-Time
15677.0,Low-Value / One-Time
15678.0,Growing Repeat
15680.0,High-Value Loyal
15681.0,Growing Repeat
15682.0,At-Risk / Churned
15683.0,Low-Value / One-Time
15684.0,At-Risk / Churned
15685.0,Low-Value / One-Time
15686.0,Bulk / Wholesale
15688.0,Low-Value / One-Time
15689.0,At-Risk / Churned
15691.0,Low-Value / One-Time
15693.0,At-Risk / Churned
15694.0,High-Value Loyal
15695.0,At-Risk / Churned
15696.0,Growing Repeat
15697.0,At-Risk / Churned
15698.0,At-Risk / Churned
15702.0,Low-Value / One-Time
15704.0,Growing Repeat
15708.0,Growing Repeat
15709.0,At-Risk / Churned
15710.0,Growing Repeat
15711.0,At-Risk / Churned
15712.0,Growing Repeat
15713.0,Growing Repeat
15714.0,Low-Value / One-Time
15715.0,Growing Repeat
15716.0,Growing Repeat
15717.0,Low-Value / One-Time
15718.0,At-Risk / Churned
15719.0,High-Value Loyal
15720.0,At-Risk / Churned
15722.0,Growing Repeat
15723.0,Growing Repeat
15724.0,Low-Value / One-Time
15726.0,Low-Value / One-Time
15727.0,High-Value Loyal
15728.0,Bulk / Wholesale
15729.0,Low-Value / One-Time
15730.0,Low-Value / One-Time
15731.0,At-Risk / Churned
15732.0,Growing Repeat
15734.0,Bulk / Wholesale
15735.0,Low-Value / One-Time
15736.0,Growing Repeat
15738.0,High-Value Loyal
15741.0,Low-Value / One-Time
15742.0,At-Risk / Churned
15747.0,Growing Repeat
15748.0,Low-Value / One-Time
15750.0,High-Value Loyal
15751.0,Growing Repeat
15752.0,Growing Repeat
15754.0,Growing Repeat
15755.0,High-Value Loyal
15757.0,Growing Repeat
15759.0,Bulk / Wholesale
15760.0,Bulk / Wholesale
15761.0,Low-Value / One-Time
15764.0,Growing Repeat
15765.0,At-Risk / Churned
15766.0,Low-Value / One-Time
15768.0,High-Value Loyal
15769.0,High-Value Loyal
15770.0,At-Risk / Churned
15771.0,Growing Repeat
15772.0,Low-Value / One-Time
15773.0,Low-Value / One-Time
15774.0,Growing Repeat
15775.0,At-Risk / Churned
15777.0,Low-Value / One-Time
15778.0,Low-Value / One-Time
15779.0,Low-Value / One-Time
15782.0,Bulk / Wholesale
15784.0,Growing Repeat
15785.0,High-Value Loyal
15786.0,Growing Repeat
15788.0,Low-Value / One-Time
15789.0,Growing Repeat
15791.0,Growing Repeat
15792.0,Growing Repeat
15793.0,Bulk / Wholesale
15794.0,At-Risk / Churned
15795.0,Growing Repeat
15796.0,Growing Repeat
15797.0,Bulk / Wholesale
15798.0,Growing Repeat
15799.0,Low-Value / One-Time
15800.0,Growing Repeat
15803.0,Growing Repeat
15805.0,High-Value Loyal
15807.0,Growing Repeat
15808.0,High-Value Loyal
15809.0,Low-Value / One-Time
15810.0,Growing Repeat
15811.0,Growing Repeat
15812.0,High-Value Loyal
15814.0,Low-Value / One-Time
15816.0,At-Risk / Churned
15817.0,Growing Repeat
15818.0,At-Risk / Churned
15819.0,Growing Repeat
15822.0,Growing Repeat
15823.0,Growing Repeat
15824.0,Growing Repeat
15826.0,Growing Repeat
15827.0,High-Value Loyal
15828.0,Growing Repeat
15833.0,At-Risk / Churned
15834.0,Growing Repeat
15837.0,Low-Value / One-Time
15838.0,High-Value Loyal
15841.0,Growing Repeat
15842.0,Low-Value / One-Time
15845.0,Low-Value / One-Time
15846.0,Low-Value / One-Time
15847.0,Low-Value / One-Time
15848.0,At-Risk / Churned
15850.0,Growing Repeat
15851.0,At-Risk / Churned
15852.0,At-Risk / Churned
15854.0,Growing Repeat
15855.0,Low-Value / One-Time
15856.0,High-Value Loyal
15857.0,Low-Value / One-Time
15858.0,High-Value Loyal
15859.0,Low-Value / One-Time
15860.0,Growing Repeat
15861.0,Growing Repeat
15862.0,Growing Repeat
15863.0,At-Risk / Churned
15864.0,Bulk / Wholesale
15865.0,Growing Repeat
15867.0,High-Value Loyal
15868.0,At-Risk / Churned
15869.0,At-Risk / Churned
15870.0,Low-Value / One-Time
15871.0,Low-Value / One-Time
15872.0,Low-Value / One-Time
15873.0,Bulk / Wholesale
15874.0,High-Value Loyal
15875.0,At-Risk / Churned
15876.0,Bulk / Wholesale
15878.0,At-Risk / Churned
15879.0,Growing Repeat
15880.0,Low-Value / One-Time
15882.0,Growing Repeat
15884.0,Low-Value / One-Time
15885.0,Growing Repeat
15886.0,Growing Repeat
15887.0,Growing Repeat
15888.0,Low-Value / One-Time
15889.0,Growing Repeat
15890.0,Low-Value / One-Time
15892.0,At-Risk / Churned
15893.0,Bulk / Wholesale
15894.0,Low-Value / One-Time
15898.0,High-Value Loyal
15899.0,Low-Value / One-Time
15900.0,Growing Repeat
15901.0,Low-Value / One-Time
15902.0,Low-Value / One-Time
15903.0,High-Value Loyal
15905.0,At-Risk / Churned
15906.0,Growing Repeat
15908.0,Low-Value / One-Time
15910.0,Growing Repeat
15911.0,Growing Repeat
15912.0,Growing Repeat
15913.0,At-Risk / Churned
15914.0,Low-Value / One-Time
15915.0,Low-Value / One-Time
15916.0,Growing Repeat
15917.0,At-Risk / Churned
15918.0,At-Risk / Churned
15919.0,Low-Value / One-Time
15920.0,Low-Value / One-Time
15921.0,Low-Value / One-Time
15922.0,Low-Value / One-Time
15923.0,Low-Value / One-Time
15924.0,At-Risk / Churned
15926.0,At-Risk / Churned
15927.0,At-Risk / Churned
15928.0,At-Risk / Churned
15929.0,Bulk / Wholesale
15931.0,Low-Value / One-Time
15934.0,Growing Repeat
15936.0,Low-Value / One-Time
15938.0,Low-Value / One-Time
15939.0,Growing Repeat
15941.0,Bulk / Wholesale
15943.0,At-Risk / Churned
15944.0,Growing Repeat
15945.0,Growing Repeat
15946.0,Growing Repeat
15948.0,Low-Value / One-Time
15950.0,High-Value Loyal
15951.0,Low-Value / One-Time
15953.0,Growing Repeat
15954.0,At-Risk / Churned
15955.0,High-Value Loyal
15956.0,At-Risk / Churned
15957.0,Low-Value / One-Time
15958.0,Low-Value / One-Time
15959.0,At-Risk / Churned
15960.0,Low-Value / One-Time
15961.0,Low-Value / One-Time
15962.0,Low-Value / One-Time
15964.0,At-Risk / Churned
15965.0,Growing Repeat
15966.0,Low-Value / One-Time
15967.0,High-Value Loyal
15968.0,Low-Value / One-Time
15969.0,Low-Value / One-Time
15970.0,Bulk / Wholesale
15971.0,Bulk / Wholesale
15972.0,Growing Repeat
15973.0,Bulk / Wholesale
15976.0,Growing Repeat
15978.0,Growing Repeat
15979.0,At-Risk / Churned
15980.0,High-Value Loyal
15981.0,High-Value Loyal
15982.0,At-Risk / Churned
15983.0,Growing Repeat
15984.0,High-Value Loyal
15985.0,Growing Repeat
15986.0,Low-Value / One-Time
15987.0,Low-Value / One-Time
15988.0,Low-Value / One-Time
15989.0,Low-Value / One-Time
15990.0,Growing Repeat
15991.0,At-Risk / Churned
15992.0,Growing Repeat
15994.0,Growing Repeat
15995.0,Low-Value / One-Time
15996.0,Low-Value / One-Time
15998.0,High-Value Loyal
15999.0,At-Risk / Churned
16001.0,Low-Value / One-Time
16002.0,At-Risk / Churned
16003.0,Growing Repeat
16004.0,Growing Repeat
16005.0,Growing Repeat
16006.0,Low-Value / One-Time
16007.0,Growing Repeat
16008.0,High-Value Loyal
16010.0,Growing Repeat
16011.0,High-Value Loyal
16012.0,Growing Repeat
16013.0,High-Value Loyal
16014.0,Low-Value / One-Time
16016.0,Growing Repeat
16017.0,Growing Repeat
16018.0,Low-Value / One-Time
16019.0,High-Value Loyal
16021.0,Low-Value / One-Time
16024.0,Low-Value / One-Time
16027.0,Growing Repeat
16028.0,At-Risk / Churned
16029.0,High-Value Loyal
16032.0,Growing Repeat
16033.0,Growing Repeat
16034.0,Low-Value / One-Time
16035.0,At-Risk / Churned
16036.0,Growing Repeat
16037.0,Low-Value / One-Time
16039.0,Low-Value / One-Time
16040.0,Growing Repeat
16042.0,Growing Repeat
16043.0,Growing Repeat
16044.0,Low-Value / One-Time
16045.0,Growing Repeat
16046.0,At-Risk / Churned
16047.0,At-Risk / Churned
16048.0,Growing Repeat
16049.0,Growing Repeat
16050.0,Low-Value / One-Time
16051.0,At-Risk / Churned
16053.0,Growing Repeat
16054.0,Growing Repeat
16057.0,Growing Repeat
16058.0,Low-Value / One-Time
16059.0,Growing Repeat
16060.0,Low-Value / One-Time
16061.0,Low-Value / One-Time
16062.0,Growing Repeat
16064.0,At-Risk / Churned
16065.0,Growing Repeat
16067.0,Growing Repeat
16068.0,At-Risk / Churned
16069.0,Low-Value / One-Time
16071.0,Growing Repeat
16072.0,Growing Repeat
16074.0,Low-Value / One-Time
16075.0,Low-Value / One-Time
16077.0,Bulk / Wholesale
16078.0,At-Risk / Churned
16080.0,Low-Value / One-Time
16081.0,Growing Repeat
16082.0,At-Risk / Churned
16083.0,Growing Repeat
16085.0,Growing Repeat
16086.0,Growing Repeat
16087.0,Bulk / Wholesale
16088.0,Bulk / Wholesale
16089.0,Low-Value / One-Time
16090.0,At-Risk / Churned
16092.0,Growing Repeat
16094.0,Growing Repeat
16095.0,Low-Value / One-Time
16096.0,Growing Repeat
16098.0,Growing Repeat
16099.0,Growing Repeat
16100.0,Low-Value / One-Time
16101.0,Growing Repeat
16103.0,High-Value Loyal
16104.0,Growing Repeat
16105.0,Growing Repeat
16108.0,Growing Repeat
16109.0,At-Risk / Churned
16110.0,Low-Value / One-Time
16111.0,Low-Value / One-Time
16115.0,Growing Repeat
16117.0,Low-Value / One-Time
16118.0,Bulk / Wholesale
16119.0,Growing Repeat
16120.0,Growing Repeat
16121.0,Growing Repeat
16122.0,Low-Value / One-Time
16124.0,Growing Repeat
16125.0,High-Value Loyal
16126.0,High-Value Loyal
16127.0,At-Risk / Churned
16128.0,Growing Repeat
16129.0,Growing Repeat
16130.0,Growing Repeat
16131.0,High-Value Loyal
16132.0,Bulk / Wholesale
16133.0,High-Value Loyal
16134.0,Growing Repeat
16135.0,At-Risk / Churned
16136.0,At-Risk / Churned
16137.0,At-Risk / Churned
16138.0,Growing Repeat
16139.0,At-Risk / Churned
16140.0,Growing Repeat
16141.0,Low-Value / One-Time
16143.0,Growing Repeat
16145.0,High-Value Loyal
16146.0,Low-Value / One-Time
16147.0,Growing Repeat
16148.0,Low-Value / One-Time
16149.0,Low-Value / One-Time
16150.0,Growing Repeat
16153.0,High-Value Loyal
16155.0,Growing Repeat
16156.0,High-Value Loyal
16158.0,Growing Repeat
16159.0,Growing Repeat
16161.0,High-Value Loyal
16163.0,Growing Repeat
16165.0,Bulk / Wholesale
16166.0,Low-Value / One-Time
16167.0,Growing Repeat
16168.0,High-Value Loyal
16170.0,High-Value Loyal
16172.0,Growing Repeat
16174.0,Bulk / Wholesale
16175.0,Growing Repeat
16176.0,Growing Repeat
16177.0,Growing Repeat
16178.0,Low-Value / One-Time
16180.0,High-Value Loyal
16182.0,Bulk / Wholesale
16183.0,Low-Value / One-Time
16185.0,At-Risk / Churned
16186.0,High-Value Loyal
16188.0,Low-Value / One-Time
16190.0,Growing Repeat
16191.0,High-Value Loyal
16192.0,At-Risk / Churned
16193.0,Low-Value / One-Time
16194.0,Low-Value / One-Time
16195.0,At-Risk / Churned
16196.0,At-Risk / Churned
16197.0,Growing Repeat
16198.0,Low-Value / One-Time
16199.0,Bulk / Wholesale
16200.0,High-Value Loyal
16201.0,Low-Value / One-Time
16202.0,Growing Repeat
16203.0,Low-Value / One-Time
16204.0,Low-Value / One-Time
16205.0,Growing Repeat
16206.0,Growing Repeat
16208.0,Growing Repeat
16209.0,Growing Repeat
16210.0,High-Value Loyal
16211.0,Low-Value / One-Time
16212.0,At-Risk / Churned
16214.0,Growing Repeat
16218.0,Growing Repeat
16219.0,At-Risk / Churned
16221.0,Growing Repeat
16222.0,At-Risk / Churned
16223.0,Growing Repeat
16224.0,Low-Value / One-Time
16225.0,Growing Repeat
16226.0,Low-Value / One-Time
16227.0,Low-Value / One-Time
16228.0,Growing Repeat
16229.0,Growing Repeat
16231.0,Growing Repeat
16232.0,Growing Repeat
16233.0,Growing Repeat
16234.0,Low-Value / One-Time
16235.0,Growing Repeat
16237.0,Low-Value / One-Time
16238.0,Low-Value / One-Time
16239.0,Bulk / Wholesale
16241.0,Growing Repeat
16242.0,High-Value Loyal
16244.0,Growing Repeat
16246.0,Growing Repeat
16250.0,Low-Value / One-Time
16251.0,At-Risk / Churned
16252.0,Low-Value / One-Time
16253.0,High-Value Loyal
16254.0,Growing Repeat
16255.0,Growing Repeat
16256.0,Bulk / Wholesale
16258.0,High-Value Loyal
16259.0,Low-Value / One-Time
16261.0,Low-Value / One-Time
16262.0,Low-Value / One-Time
16263.0,Low-Value / One-Time
16264.0,Growing Repeat
16265.0,Growing Repeat
16266.0,Growing Repeat
16267.0,At-Risk / Churned
16269.0,Low-Value / One-Time
16271.0,Growing Repeat
16273.0,At-Risk / Churned
16274.0,Low-Value / One-Time
16275.0,Growing Repeat
16276.0,Bulk / Wholesale
16277.0,At-Risk / Churned
16278.0,Low-Value / One-Time
16279.0,High-Value Loyal
16280.0,At-Risk / Churned
16281.0,Bulk / Wholesale
16282.0,Growing Repeat
16283.0,Growing Repeat
16284.0,Low-Value / One-Time
16285.0,At-Risk / Churned
16286.0,Low-Value / One-Time
16287.0,Growing Repeat
16288.0,Low-Value / One-Time
16289.0,Low-Value / One-Time
16290.0,Growing Repeat
16291.0,At-Risk / Churned
16292.0,Growing Repeat
16293.0,Growing Repeat
16294.0,Low-Value / One-Time
16296.0,Growing Repeat
16298.0,Low-Value / One-Time
16299.0,Low-Value / One-Time
16300.0,Growing Repeat
16301.0,At-Risk / Churned
16303.0,Growing Repeat
16304.0,At-Risk / Churned
16306.0,Low-Value / One-Time
16307.0,Growing Repeat
16308.0,Bulk / Wholesale
16310.0,Low-Value / One-Time
16312.0,Low-Value / One-Time
16314.0,Growing Repeat
16315.0,At-Risk / Churned
16316.0,Growing Repeat
16317.0,Growing Repeat
16320.0,High-Value Loyal
16321.0,At-Risk / Churned
16323.0,At-Risk / Churned
16325.0,High-Value Loyal
16326.0,Growing Repeat
16327.0,High-Value Loyal
16328.0,At-Risk / Churned
16329.0,Growing Repeat
16330.0,Low-Value / One-Time
16331.0,Growing Repeat
16332.0,Low-Value / One-Time
16334.0,Low-Value / One-Time
16335.0,Growing Repeat
16336.0,Growing Repeat
16340.0,Growing Repeat
16341.0,Growing Repeat
16343.0,Low-Value / One-Time
16344.0,Growing Repeat
16345.0,Low-Value / One-Time
16346.0,Low-Value / One-Time
16347.0,Growing Repeat
16348.0,Low-Value / One-Time
16350.0,Growing Repeat
16351.0,High-Value Loyal
16353.0,High-Value Loyal
16354.0,Growing Repeat
16355.0,Low-Value / One-Time
16356.0,Low-Value / One-Time
